item,homeportLabel,homeportCountryCode,homeportGeonamesId,ownerLabel,ownerUrl,ownerCountryCode,operatorLabel,operatorUrl,operatorCountryCode,manufacturerLabel,manufacturerUrl,manufacturerCountryCode
http://www.wikidata.org/entity/Q189577,Bremerhaven,DE,2944368,,,,Wasserstraßen- und Schifffahrtsamt Weser-Jade-Nordsee,https://www.wsa-weser-jade-nordsee.wsv.de/,DE,Fassmer,http://www.fassmer.de/,DE
http://www.wikidata.org/entity/Q189595,Monrovia,LR,2274895,Celebrity Cruises,http://www.celebritycruises.com/home,US,Celebrity Cruises,http://www.celebritycruises.com/home,US,Meyer Werft,http://www.meyerwerft.de/,DE
http://www.wikidata.org/entity/Q190542,Genoa,IT,6542282,,,,Costa Cruises,http://www.costacrociere.it,IT,Fincantieri,https://www.fincantieri.com,IT
http://www.wikidata.org/entity/Q191888,Hamilton,GB,3573197,Cunard Line,http://www.cunard.com/,GB,Cunard Line,http://www.cunard.com/,GB,Chantiers de l'Atlantique,http://chantiers-atlantique.com,FR
http://www.wikidata.org/entity/Q192381,Nassau,BS,3571824,Royal Caribbean International,https://www.royalcaribbean.com/,US,Royal Caribbean International,https://www.royalcaribbean.com/,US,STX Finland Oy,http://www.meyerturku.com/en/meyerturku_com/index.jsp,FI
http://www.wikidata.org/entity/Q195720,,,,,,,,,,Mitsubishi Heavy Industries,http://www.mhi-global.com,JP
http://www.wikidata.org/entity/Q196736,,,,,,,United States Navy,http://www.navy.mil,US,Bath Iron Works,http://www.gdbiw.com/,US
http://www.wikidata.org/entity/Q198949,Nassau,BS,3571824,Disney Cruise Line,http://www.disneycruise.com/,US,,,,Fincantieri,https://www.fincantieri.com,IT
http://www.wikidata.org/entity/Q198957,Nassau,BS,3571824,Disney Cruise Line,http://www.disneycruise.com/,US,,,,Fincantieri,https://www.fincantieri.com,IT
http://www.wikidata.org/entity/Q200857,,,,,,,,,,Howaldtswerke-Deutsche Werft,http://www.hdw.de/,DE
http://www.wikidata.org/entity/Q201238,Naval Station Rota,ES,6299353,,,,United States Navy,http://www.navy.mil,US,Bath Iron Works,http://www.gdbiw.com/,US
http://www.wikidata.org/entity/Q201639,,,,,,,Republic of China Navy,https://navy.mnd.gov.tw/,TW,Ingalls Shipbuilding,http://www.huntingtoningalls.com/is/,US
http://www.wikidata.org/entity/Q201639,,,,,,,Republic of China Navy,https://navy.mnd.gov.tw/en/index.aspx,TW,Ingalls Shipbuilding,http://www.huntingtoningalls.com/is/,US
http://www.wikidata.org/entity/Q201639,,,,,,,United States Navy,http://www.navy.mil,US,Ingalls Shipbuilding,http://www.huntingtoningalls.com/is/,US
http://www.wikidata.org/entity/Q204342,Naval Station Norfolk,US,7910320,,,,United States Navy,http://www.navy.mil,US,Newport News Shipbuilding,http://nns.huntingtoningalls.com/,US
http://www.wikidata.org/entity/Q204621,,,,,,,United States Navy,http://www.navy.mil,US,Newport News Shipbuilding,http://nns.huntingtoningalls.com/,US
http://www.wikidata.org/entity/Q209434,,,,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,Chatham Dockyard,http://thedockyard.co.uk,GB
http://www.wikidata.org/entity/Q209882,,,,,,,,,,Admiralty Shipyard,http://admship.ru/,RU
http://www.wikidata.org/entity/Q210349,,,,,,,,,,Naval Group,https://www.naval-group.com,FR
http://www.wikidata.org/entity/Q210465,,,,,,,Japan Maritime Self-Defense Force,https://www.mod.go.jp/msdf/,JP,IHI Corporation,http://www.ihi.co.jp/,JP
http://www.wikidata.org/entity/Q210651,,,,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,Harland and Wolff,http://www.harland-wolff.com/,GB
http://www.wikidata.org/entity/Q210680,,,,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,Cammell Laird,http://www.cammell-laird.com/,GB
http://www.wikidata.org/entity/Q211658,,,,,,,United States Navy,http://www.navy.mil,US,Newport News Shipbuilding,http://nns.huntingtoningalls.com/,US
http://www.wikidata.org/entity/Q212016,,,,,,,,,,Samsung Heavy Industries,http://www.shi.samsung.co.kr,KR
http://www.wikidata.org/entity/Q212529,,,,,,,United States Navy,http://www.navy.mil,US,Bath Iron Works,http://www.gdbiw.com/,US
http://www.wikidata.org/entity/Q212975,,,,Transocean,http://www.deepwater.com/,CH,Transocean,http://www.deepwater.com/,CH,Hyundai Heavy Industries,http://english.hhi.co.kr/,KR
http://www.wikidata.org/entity/Q213282,,,,,,,,,,Wärtsilä,http://www.wartsila.com,FI
http://www.wikidata.org/entity/Q213958,Portsmouth,GB,2639996,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,Chatham Dockyard,http://thedockyard.co.uk,GB
http://www.wikidata.org/entity/Q213958,Portsmouth,GB,2639996,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,Chatham Dockyard,http://thedockyard.co.uk,GB
http://www.wikidata.org/entity/Q213958,Portsmouth,GB,2639996,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,Chatham Dockyard,http://thedockyard.co.uk,GB
http://www.wikidata.org/entity/Q215692,Liverpool,GB,2644210,,,,,,,Harland and Wolff,http://www.harland-wolff.com/,GB
http://www.wikidata.org/entity/Q215692,Liverpool,GB,2644210,,,,,,,Harland and Wolff,http://www.harland-wolff.com/,GB
http://www.wikidata.org/entity/Q215692,Liverpool,GB,2644210,,,,,,,Harland and Wolff,http://www.harland-wolff.com/,GB
http://www.wikidata.org/entity/Q215692,Liverpool,GB,2644210,,,,,,,Harland and Wolff,http://www.harland-wolff.com/,GB
http://www.wikidata.org/entity/Q217132,Naval Station Norfolk,US,7910320,,,,United States Navy,http://www.navy.mil,US,Newport News Shipbuilding,http://nns.huntingtoningalls.com/,US
http://www.wikidata.org/entity/Q217139,Naval Station Norfolk,US,7910320,,,,United States Navy,http://www.navy.mil,US,Newport News Shipbuilding,http://nns.huntingtoningalls.com/,US
http://www.wikidata.org/entity/Q221743,,,,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,Chatham Dockyard,http://thedockyard.co.uk,GB
http://www.wikidata.org/entity/Q221796,,,,,,,,,,Howaldtswerke-Deutsche Werft,http://www.hdw.de/,DE
http://www.wikidata.org/entity/Q222380,,,,,,,,,,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q224933,,,,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,Harland and Wolff,http://www.harland-wolff.com/,GB
http://www.wikidata.org/entity/Q239309,Naval Base Kitsap,US,7260845,,,,United States Navy,http://www.navy.mil,US,Newport News Shipbuilding,http://nns.huntingtoningalls.com/,US
http://www.wikidata.org/entity/Q240135,Hamburg,DE,2911298,,,,Moby Lines,http://www.mobylines.de,IT,Schichau Seebeckwerft,http://www.schichau-seebeck-shipyard.com,DE
http://www.wikidata.org/entity/Q240666,,,,,,,United States Navy,http://www.navy.mil,US,Huntington Ingalls Industries,http://www.huntingtoningalls.com,US
http://www.wikidata.org/entity/Q241428,Murmansk,RU,524305,Russia,http://gov.ru/,RU,Atomflot,http://rosatomflot.ru/,RU,Baltic Shipyard,http://www.bz.ru,RU
http://www.wikidata.org/entity/Q241428,Murmansk,RU,524305,Russia,http://gov.ru/index_en.html,RU,Atomflot,http://rosatomflot.ru/,RU,Baltic Shipyard,http://www.bz.ru,RU
http://www.wikidata.org/entity/Q241428,Murmansk,RU,524305,Atomflot,http://rosatomflot.ru/,RU,Atomflot,http://rosatomflot.ru/,RU,Baltic Shipyard,http://www.bz.ru,RU
http://www.wikidata.org/entity/Q246341,Mata-Utu,FR,4034821,,,,,,,Fincantieri,https://www.fincantieri.com,IT
http://www.wikidata.org/entity/Q246776,Mata-Utu,FR,4034821,,,,,,,Fincantieri,https://www.fincantieri.com,IT
http://www.wikidata.org/entity/Q74833,Perm,RU,511196,,,,,,,Nordic Yards Wismar,https://www.mv-werften.com/,DE
http://www.wikidata.org/entity/Q80632,,,,,,,Royal Netherlands Navy,http://www.marine.nl/,NL,Damen Schelde Naval Shipbuilding,http://www.damennaval.com,NL
http://www.wikidata.org/entity/Q80947,San Diego,US,5391811,,,,United States Navy,http://www.navy.mil,US,Austal USA,http://www.austal.com/,US
http://www.wikidata.org/entity/Q80977,Naval Base San Diego,US,7267595,,,,United States Navy,http://www.navy.mil,US,Austal USA,http://www.austal.com/,US
http://www.wikidata.org/entity/Q83257,Nassau,BS,3571824,Royal Caribbean Cruises Ltd.,http://www.rclcorporate.com/,US,Royal Caribbean International,https://www.royalcaribbean.com/,US,STX Finland Oy,http://www.meyerturku.com/en/meyerturku_com/index.jsp,FI
http://www.wikidata.org/entity/Q107900,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,Santander,http://portal.ayto-santander.es/,ES
http://www.wikidata.org/entity/Q112753,Vaasa,FI,632978,,,,,,,Wärtsilä,http://www.wartsila.com,FI
http://www.wikidata.org/entity/Q115464,,,,,,,,,,STX Finland Oy,http://www.meyerturku.com/en/meyerturku_com/index.jsp,FI
http://www.wikidata.org/entity/Q115499,Nassau,BS,3571824,,,,,,,Chantiers de l'Atlantique,http://chantiers-atlantique.com,FR
http://www.wikidata.org/entity/Q115504,Nassau,BS,3571824,,,,,,,Meyer Werft,http://www.meyerwerft.de/,DE
http://www.wikidata.org/entity/Q115632,Nassau,BS,3571824,,,,,,,Chantiers de l'Atlantique,http://chantiers-atlantique.com,FR
http://www.wikidata.org/entity/Q116335,Panama City,PA,3703443,MSC Cruises,https://www.msccruises.com/,IT,MSC Cruises,http://www.msc-kreuzfahrten.de/,IT,Chantiers de l'Atlantique,http://chantiers-atlantique.com,FR
http://www.wikidata.org/entity/Q116335,Panama City,PA,3703443,MSC Cruises,https://www.msccruises.com/,IT,MSC Cruises,https://www.msccruises.com/,IT,Chantiers de l'Atlantique,http://chantiers-atlantique.com,FR
http://www.wikidata.org/entity/Q116335,Panama City,PA,3703443,MSC Cruises,http://www.msc-kreuzfahrten.de/,IT,MSC Cruises,http://www.msc-kreuzfahrten.de/,IT,Chantiers de l'Atlantique,http://chantiers-atlantique.com,FR
http://www.wikidata.org/entity/Q116335,Panama City,PA,3703443,MSC Cruises,http://www.msc-kreuzfahrten.de/,IT,MSC Cruises,https://www.msccruises.com/,IT,Chantiers de l'Atlantique,http://chantiers-atlantique.com,FR
http://www.wikidata.org/entity/Q119134,,,,,,,United States Navy,http://www.navy.mil,US,Brooklyn Navy Yard,http://brooklynnavyyard.org/,US
http://www.wikidata.org/entity/Q119617,,,,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,Cammell Laird,http://www.cammell-laird.com/,GB
http://www.wikidata.org/entity/Q120656,,,,,,,,,,Lürssen,http://www.luerssen.de/,DE
http://www.wikidata.org/entity/Q120656,,,,,,,,,,Lürssen,http://www.lurssen.com/,DE
http://www.wikidata.org/entity/Q123502,,,,,,,United States Navy,http://www.navy.mil,US,General Dynamics Electric Boat,http://www.gdeb.com/,US
http://www.wikidata.org/entity/Q124664,,,,,,,F. Laeisz,http://www.laeisz.de/,DE,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q124755,Pohang,KR,1839071,,,,,,,Austal,http://www.austal.com,AU
http://www.wikidata.org/entity/Q126277,Liverpool,GB,2644210,,,,,,,Harland and Wolff,http://www.harland-wolff.com/,GB
http://www.wikidata.org/entity/Q126277,Liverpool,GB,2644210,,,,,,,Harland and Wolff,http://www.harland-wolff.com/,GB
http://www.wikidata.org/entity/Q129200,Qingdao,CN,1797929,,,,,,,Dalian Shipbuilding Industry Company,http://www.dsic.cn/,CN
http://www.wikidata.org/entity/Q129200,Qingdao,CN,1797929,,,,,,,Black Sea Shipyard,http://www.chsz.biz/,UA
http://www.wikidata.org/entity/Q133606,Tallinn,EE,588409,Tallink,http://www.tallink.com/,EE,Tallink,http://www.tallink.com/,EE,STX Finland Oy,http://www.meyerturku.com/en/meyerturku_com/index.jsp,FI
http://www.wikidata.org/entity/Q133610,Genoa,IT,6542282,,,,,,,Fincantieri,https://www.fincantieri.com,IT
http://www.wikidata.org/entity/Q136600,,,,,,,,,,Kiel,https://www.kiel.de/,DE
http://www.wikidata.org/entity/Q136600,,,,,,,,,,Kiel,https://www.kiel.de/,DE
http://www.wikidata.org/entity/Q136607,,,,,,,,,,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q136604,Kiel,DE,6559052,,,,,,,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q137256,,,,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,Harland and Wolff,http://www.harland-wolff.com/,GB
http://www.wikidata.org/entity/Q143615,Puerto Madero,AR,3429760,,,,Argentine Navy,http://www.ara.mil.ar,AR,Cammell Laird,http://www.cammell-laird.com/,GB
http://www.wikidata.org/entity/Q293487,Genoa,IT,6542282,Costa Cruises,http://www.costacrociere.it,IT,,,,Meyer Werft,http://www.meyerwerft.de/,DE
http://www.wikidata.org/entity/Q293485,Genoa,IT,6542282,AIDA Cruises,http://www.aida.de/,DE,Costa Cruises,http://www.costacrociere.it,IT,Meyer Werft,http://www.meyerwerft.de/,DE
http://www.wikidata.org/entity/Q293491,Genoa,IT,6542282,Costa Cruises,http://www.costacrociere.it,IT,AIDA Cruises,http://www.aida.de/,DE,Meyer Werft,http://www.meyerwerft.de/,DE
http://www.wikidata.org/entity/Q293488,Genoa,IT,6542282,Costa Cruises,http://www.costacrociere.it,IT,AIDA Cruises,http://www.aida.de/,DE,Meyer Werft,http://www.meyerwerft.de/,DE
http://www.wikidata.org/entity/Q293493,,,,Costa Cruises,http://www.costacrociere.it,IT,,,,Nordic Yards Wismar,https://www.mv-werften.com/,DE
http://www.wikidata.org/entity/Q296436,Buenos Aires,AR,3435910,,,,Argentine Navy,http://www.ara.mil.ar,AR,Cammell Laird,http://www.cammell-laird.com/,GB
http://www.wikidata.org/entity/Q300311,,,,,,,,,,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q300614,,,,,,,,,,Hyundai Heavy Industries,http://english.hhi.co.kr/,KR
http://www.wikidata.org/entity/Q302836,,,,,,,,,,Chantiers de l'Atlantique,http://chantiers-atlantique.com,FR
http://www.wikidata.org/entity/Q304703,Le Havre,FR,3003796,,,,,,,Chantiers de l'Atlantique,http://chantiers-atlantique.com,FR
http://www.wikidata.org/entity/Q311245,,,,,,,United States Navy,http://www.navy.mil,US,Newport News Shipbuilding,http://nns.huntingtoningalls.com/,US
http://www.wikidata.org/entity/Q314693,Bremen,DE,2944388,,,,,,,Flensburger Schiffbau-Gesellschaft,http://www.fsg-ship.de,DE
http://www.wikidata.org/entity/Q316705,,,,,,,United States Navy,http://www.navy.mil,US,Bath Iron Works,http://www.gdbiw.com/,US
http://www.wikidata.org/entity/Q321007,Liverpool,GB,2644210,Cunard Line,http://www.cunard.com/,GB,,,,Harland and Wolff,http://www.harland-wolff.com/,GB
http://www.wikidata.org/entity/Q321154,,,,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,Nordseewerke,http://www.nordseewerke.com,DE
http://www.wikidata.org/entity/Q321154,,,,,,,United States Navy,http://www.navy.mil,US,Nordseewerke,http://www.nordseewerke.com,DE
http://www.wikidata.org/entity/Q321154,,,,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,Nordseewerke,http://www.nordseewerke.com,DE
http://www.wikidata.org/entity/Q321154,,,,,,,United States Navy,http://www.navy.mil,US,Nordseewerke,http://www.nordseewerke.com,DE
http://www.wikidata.org/entity/Q321180,,,,,,,,,,Flensburger Schiffbau-Gesellschaft,http://www.fsg-ship.de,DE
http://www.wikidata.org/entity/Q321387,,,,,,,,,,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q321512,,,,,,,German Navy,http://www.marine.de/,DE,Flensburger Schiffbau-Gesellschaft,http://www.fsg-ship.de,DE
http://www.wikidata.org/entity/Q321757,,,,,,,,,,Chantiers de l'Atlantique,http://chantiers-atlantique.com,FR
http://www.wikidata.org/entity/Q321757,,,,,,,,,,Chantiers de l'Atlantique,http://chantiers-atlantique.com,FR
http://www.wikidata.org/entity/Q321757,,,,,,,,,,Chantiers de l'Atlantique,http://chantiers-atlantique.com,FR
http://www.wikidata.org/entity/Q321757,,,,,,,,,,Chantiers de l'Atlantique,http://chantiers-atlantique.com,FR
http://www.wikidata.org/entity/Q323005,,,,,,,,,,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q323005,,,,,,,,,,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q323005,,,,,,,,,,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q323058,Liverpool,GB,2644210,,,,,,,Cammell Laird,http://www.cammell-laird.com/,GB
http://www.wikidata.org/entity/Q323058,Liverpool,GB,2644210,,,,,,,Cammell Laird,http://www.cammell-laird.com/,GB
http://www.wikidata.org/entity/Q323208,Hamburg,DE,2911298,,,,,,,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q324281,,,,,,,,,,Howaldtswerke-Deutsche Werft,http://www.hdw.de/,DE
http://www.wikidata.org/entity/Q324575,,,,,,,,,,Neptun Werft,http://www.neptunwerft.de,DE
http://www.wikidata.org/entity/Q324575,,,,,,,,,,Neptun Werft,http://www.neptunwerft.de,DE
http://www.wikidata.org/entity/Q325875,,,,,,,,,,Howaldtswerke-Deutsche Werft,http://www.hdw.de/,DE
http://www.wikidata.org/entity/Q325935,,,,Wilh. Wilhelmsen,http://www.wilhelmsen.com,NO,,,,Hyundai Heavy Industries,http://english.hhi.co.kr/,KR
http://www.wikidata.org/entity/Q326603,,,,,,,,,,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q326603,,,,,,,,,,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q150857,,,,,,,,,,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q153835,Otaru,JP,2128570,,,,,,,IHI Corporation,http://www.ihi.co.jp/,JP
http://www.wikidata.org/entity/Q155014,,,,,,,Hamburg Süd,http://www.hamburgsud.com,DE,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q155014,,,,,,,Hamburg Süd,http://www.hamburgsud.com,DE,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q155159,,,,,,,,,,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q155660,,,,,,,,,,Cammell Laird,http://www.cammell-laird.com/,GB
http://www.wikidata.org/entity/Q161346,,,,,,,,,,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q161346,,,,,,,,,,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q162635,Oslo,NO,3143244,,,,,,,Swan Hunter,http://www.swanhunter.com/,GB
http://www.wikidata.org/entity/Q163738,Naval Station Pearl Harbor,US,7267222,,,,United States Navy,http://www.navy.mil,US,General Dynamics Electric Boat,http://www.gdeb.com/,US
http://www.wikidata.org/entity/Q164267,,,,,,,,,,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q164385,Helsinki,FI,658226,,,,,,,Admiralty Shipyard,http://admship.ru/,RU
http://www.wikidata.org/entity/Q164385,Helsinki,FI,658225,,,,,,,Admiralty Shipyard,http://admship.ru/,RU
http://www.wikidata.org/entity/Q165142,,,,,,,Hamburg Süd,http://www.hamburgsud.com,DE,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q165142,,,,,,,Hamburg Süd,http://www.hamburgsud.com,DE,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q165916,Norfolk,US,4776222,,,,United States Navy,http://www.navy.mil,US,Huntington Ingalls Industries,http://www.huntingtoningalls.com,US
http://www.wikidata.org/entity/Q166842,Oslo,NO,3143244,,,,Seabourn Cruise Line,http://www.seabourn.com/,US,Schichau Seebeckwerft,http://www.schichau-seebeck-shipyard.com,DE
http://www.wikidata.org/entity/Q167449,,,,,,,United States Navy,http://www.navy.mil,US,Bath Iron Works,http://www.gdbiw.com/,US
http://www.wikidata.org/entity/Q167491,Tallinn,EE,588409,,,,,,,Meyer Werft,http://www.meyerwerft.de/,DE
http://www.wikidata.org/entity/Q168713,,,,,,,,,,Admiralty Shipyard,http://admship.ru/,RU
http://www.wikidata.org/entity/Q168713,,,,,,,,,,Admiralty Shipyard,http://admship.ru/,RU
http://www.wikidata.org/entity/Q169317,Southampton,GB,2637487,,,,,,,Swan Hunter,http://www.swanhunter.com/,GB
http://www.wikidata.org/entity/Q174424,Liverpool,GB,2644210,,,,,,,Harland and Wolff,http://www.harland-wolff.com/,GB
http://www.wikidata.org/entity/Q174818,Norfolk,US,4776222,,,,United States Navy,http://www.navy.mil,US,General Dynamics,https://www.gd.com/,US
http://www.wikidata.org/entity/Q174963,Limassol,CY,146384,,,,,,,Wärtsilä,http://www.wartsila.com,FI
http://www.wikidata.org/entity/Q174963,Limassol,CY,146384,,,,,,,Wärtsilä,http://www.wartsila.com,FI
http://www.wikidata.org/entity/Q175059,Naval Station Mayport,US,7267218,,,,United States Navy,http://www.navy.mil,US,Ingalls Shipbuilding,http://www.huntingtoningalls.com/is/,US
http://www.wikidata.org/entity/Q175059,Naval Station Mayport,US,6301672,,,,United States Navy,http://www.navy.mil,US,Ingalls Shipbuilding,http://www.huntingtoningalls.com/is/,US
http://www.wikidata.org/entity/Q175967,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,Baltic Shipyard,http://www.bz.ru,RU
http://www.wikidata.org/entity/Q176255,,,,,,,,,,Mykolayiv Shipyard,http://www.shipyard61.com.ua/start-eng.html,UA
http://www.wikidata.org/entity/Q180230,,,,Color Line,http://www.colorline.no,NO,,,,Wärtsilä,http://www.wartsila.com,FI
http://www.wikidata.org/entity/Q185707,Port Canaveral,US,4169128,,,,Carnival Cruise Line,http://www.Carnival.com/,US,Fincantieri,https://www.fincantieri.com,IT
http://www.wikidata.org/entity/Q185707,Charleston,US,4574324,,,,Carnival Cruise Line,http://www.Carnival.com/,US,Fincantieri,https://www.fincantieri.com,IT
http://www.wikidata.org/entity/Q186512,Limassol,CY,146384,,,,Baleària,http://www.balearia.com,ES,Navantia,http://www.navantia.es,ES
http://www.wikidata.org/entity/Q187622,,,,,,,,,,Naval Group,https://www.naval-group.com,FR
http://www.wikidata.org/entity/Q249918,New York City,US,5128581,,,,F. Laeisz,http://www.laeisz.de/,DE,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q249918,New York City,US,5128581,,,,F. Laeisz,http://www.laeisz.de/,DE,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q253500,,,,,,,United States Navy,http://www.navy.mil,US,General Dynamics Electric Boat,http://www.gdeb.com/,US
http://www.wikidata.org/entity/Q257257,London,GB,2643743,,,,,,,Samsung Heavy Industries,http://www.shi.samsung.co.kr,KR
http://www.wikidata.org/entity/Q261460,,,,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,Cammell Laird,http://www.cammell-laird.com/,GB
http://www.wikidata.org/entity/Q263381,,,,,,,,,,Black Sea Shipyard,http://www.chsz.biz/,UA
http://www.wikidata.org/entity/Q264755,Monrovia,LR,2274895,,,,,,,Daewoo Shipbuilding & Marine Engineering,http://www.dsme.co.kr/,KR
http://www.wikidata.org/entity/Q267541,,,,,,,,,,Abeking & Rasmussen,http://www.abeking.com/,DE
http://www.wikidata.org/entity/Q268042,Sevastopol,SU,694423,,,,,,,Admiralty Shipyard,http://admship.ru/,RU
http://www.wikidata.org/entity/Q268042,Sevastopol,UA,694423,,,,,,,Admiralty Shipyard,http://admship.ru/,RU
http://www.wikidata.org/entity/Q268042,Sevastopol,RU,694423,,,,,,,Admiralty Shipyard,http://admship.ru/,RU
http://www.wikidata.org/entity/Q268108,,,,,,,United States Navy,http://www.navy.mil,US,Philadelphia Naval Shipyard,http://www.navyyard.org,US
http://www.wikidata.org/entity/Q269416,,,,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,VT Group,http://www.vt-group.com/,GB
http://www.wikidata.org/entity/Q272560,Pearl Harbor,US,5852289,,,,United States Navy,http://www.navy.mil,US,Brooklyn Navy Yard,http://brooklynnavyyard.org/,US
http://www.wikidata.org/entity/Q272560,Pearl Harbor,US,5852289,,,,United States Navy,http://www.navy.mil,US,Brooklyn Navy Yard,http://brooklynnavyyard.org/,US
http://www.wikidata.org/entity/Q274924,Severomorsk,RU,496278,,,,Russian Navy,http://structure.mil.ru/structure/forces/navy.htm,RU,Black Sea Shipyard,http://www.chsz.biz/,UA
http://www.wikidata.org/entity/Q277566,,,,,,,,,,Blohm + Voss,http://www.blohmvoss.com/,DE
http://www.wikidata.org/entity/Q277887,Rostock,DE,2844587,A-ROSA Flussschiff,http://www.a-rosa.de/,DE,,,,Neptun Werft,http://www.neptunwerft.de,DE
http://www.wikidata.org/entity/Q277892,Rostock,DE,2844587,A-ROSA Flussschiff,http://www.a-rosa.de/,DE,,,,Neptun Werft,http://www.neptunwerft.de,DE
http://www.wikidata.org/entity/Q277896,Rostock,DE,2844587,A-ROSA Flussschiff,http://www.a-rosa.de/,DE,,,,Neptun Werft,http://www.neptunwerft.de,DE
http://www.wikidata.org/entity/Q277902,Rostock,DE,2844587,A-ROSA Flussschiff,http://www.a-rosa.de/,DE,,,,Neptun Werft,http://www.neptunwerft.de,DE
http://www.wikidata.org/entity/Q277906,Rostock,DE,2844587,A-ROSA Flussschiff,http://www.a-rosa.de/,DE,,,,Neptun Werft,http://www.neptunwerft.de,DE
http://www.wikidata.org/entity/Q277904,Rostock,DE,2844587,A-ROSA Flussschiff,http://www.a-rosa.de/,DE,,,,Neptun Werft,http://www.neptunwerft.de,DE
http://www.wikidata.org/entity/Q277910,Rostock,DE,2844587,A-ROSA Flussschiff,http://www.a-rosa.de/,DE,,,,Neptun Werft,http://www.neptunwerft.de,DE
http://www.wikidata.org/entity/Q277914,Rostock,DE,2844587,A-ROSA Flussschiff,http://www.a-rosa.de/,DE,,,,Neptun Werft,http://www.neptunwerft.de,DE
http://www.wikidata.org/entity/Q277918,Rostock,DE,2844587,A-ROSA Flussschiff,http://www.a-rosa.de/,DE,,,,Neptun Werft,http://www.neptunwerft.de,DE
http://www.wikidata.org/entity/Q277923,Rostock,DE,2844587,A-ROSA Flussschiff,http://www.a-rosa.de/,DE,,,,Neptun Werft,http://www.neptunwerft.de,DE
http://www.wikidata.org/entity/Q278149,,,,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,Ingalls Shipbuilding,http://www.huntingtoningalls.com/is/,US
http://www.wikidata.org/entity/Q278149,,,,,,,United States Navy,http://www.navy.mil,US,Ingalls Shipbuilding,http://www.huntingtoningalls.com/is/,US
http://www.wikidata.org/entity/Q278958,,,,,,,,,,Nordic Yards Wismar,https://www.mv-werften.com/,DE
http://www.wikidata.org/entity/Q279056,Rostov-on-Don,RU,501175,,,,,,,Nordic Yards Wismar,https://www.mv-werften.com/,DE
http://www.wikidata.org/entity/Q279236,Rostock,DE,2844587,,,,,,,Q261421,http://www.luerssen.com//,DE
http://www.wikidata.org/entity/Q283502,,,,,,,,,,Mitsubishi Heavy Industries,http://www.mhi-global.com,JP
http://www.wikidata.org/entity/Q285801,,,,,,,United States Navy,http://www.navy.mil,US,Huntington Ingalls Industries,http://www.huntingtoningalls.com,US
http://www.wikidata.org/entity/Q286454,,,,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,Ingalls Shipbuilding,http://www.huntingtoningalls.com/is/,US
