wikidataUrl,item,wikipediaUrl,wikipediaLang,imo
4842,http://www.wikidata.org/entity/Q4917138,https://ro.wikipedia.org/wiki/Nava_%E2%80%9EBiruin%C8%9Ba%E2%80%9D,ro,8302131
4843,http://www.wikidata.org/entity/Q4929394,https://en.wikipedia.org/wiki/Blue_Magpie_(ship),en,8217673
4844,http://www.wikidata.org/entity/Q4946123,https://da.wikipedia.org/wiki/HSC_Bornholm_Express,da,9356476
4845,http://www.wikidata.org/entity/Q908796,https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D0%BA%D1%8E_%D0%A5%D0%B0%D0%BA%D0%BA%D1%8D%D0%BD,ru,9234044
4846,http://www.wikidata.org/entity/Q908796,https://zh.wikipedia.org/wiki/%E5%9C%B0%E7%90%83%E8%99%9F,zh,9234044
4847,http://www.wikidata.org/entity/Q908796,https://es.wikipedia.org/wiki/Chiky%C5%AB,es,9234044
4848,http://www.wikidata.org/entity/Q911780,https://de.wikipedia.org/wiki/Knyazhna_Anastasiya,de,8922450
4849,http://www.wikidata.org/entity/Q911780,https://et.wikipedia.org/wiki/Knja%C5%BEna_Anastassija,et,8922450
4850,http://www.wikidata.org/entity/Q911780,https://ru.wikipedia.org/wiki/%D0%9A%D0%BD%D1%8F%D0%B6%D0%BD%D0%B0_%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F_(%D1%82%D0%B5%D0%BF%D0%BB%D0%BE%D1%85%D0%BE%D0%B4),ru,8922450
4851,http://www.wikidata.org/entity/Q911858,https://ast.wikipedia.org/wiki/Bergant%C3%ADn_Endurance,ast,1136698
4852,http://www.wikidata.org/entity/Q911858,https://cs.wikipedia.org/wiki/Endurance_(1912),cs,1136698
4853,http://www.wikidata.org/entity/Q911858,https://da.wikipedia.org/wiki/Endurance,da,1136698
4854,http://www.wikidata.org/entity/Q911858,https://de.wikipedia.org/wiki/Endurance,de,1136698
4855,http://www.wikidata.org/entity/Q911858,https://en.wikipedia.org/wiki/Endurance_(1912_ship),en,1136698
4856,http://www.wikidata.org/entity/Q911858,https://eo.wikipedia.org/wiki/Endurance_(%C5%9Dipo),eo,1136698
4857,http://www.wikidata.org/entity/Q911858,https://es.wikipedia.org/wiki/Endurance_(bergant%C3%ADn),es,1136698
4858,http://www.wikidata.org/entity/Q911858,https://fi.wikipedia.org/wiki/Endurance,fi,1136698
4859,http://www.wikidata.org/entity/Q911858,https://fr.wikipedia.org/wiki/Endurance_(bateau),fr,1136698
4860,http://www.wikidata.org/entity/Q911858,"https://he.wikipedia.org/wiki/%D7%90%D7%A0%D7%93%D7%99%D7%95%D7%A8%D7%A0%D7%A1_(%D7%90%D7%95%D7%A0%D7%99%D7%99%D7%94,_1912)",he,1136698
4861,http://www.wikidata.org/entity/Q176355,https://de.wikipedia.org/wiki/Blue_Sapphire,de,7822457
4862,http://www.wikidata.org/entity/Q178361,https://de.wikipedia.org/wiki/%C3%8Ele_de_Sein_(Schiff),de,9247039
4863,http://www.wikidata.org/entity/Q178361,https://fr.wikipedia.org/wiki/%C3%8Ele_de_Sein_(c%C3%A2blier),fr,9247039
4864,http://www.wikidata.org/entity/Q180230,https://de.wikipedia.org/wiki/GNV_Allegra,de,8506311
4865,http://www.wikidata.org/entity/Q180230,https://en.wikipedia.org/wiki/MS_GNV_Allegra,en,8506311
4866,http://www.wikidata.org/entity/Q180230,https://et.wikipedia.org/wiki/Oscar_Wilde_(laev),et,8506311
4867,http://www.wikidata.org/entity/Q180230,https://it.wikipedia.org/wiki/GNV_Allegra,it,8506311
4868,http://www.wikidata.org/entity/Q180230,"https://nl.wikipedia.org/wiki/Oscar_Wilde_(schip,_1987)",nl,8506311
4869,http://www.wikidata.org/entity/Q180230,https://no.wikipedia.org/wiki/MS_%C2%ABKronprins_Harald%C2%BB_(1987),nb,8506311
4870,http://www.wikidata.org/entity/Q182164,https://de.wikipedia.org/wiki/Oliva_(Schiff),de,9413705
4871,http://www.wikidata.org/entity/Q182164,https://en.wikipedia.org/wiki/MS_Oliva,en,9413705
4872,http://www.wikidata.org/entity/Q185707,https://de.wikipedia.org/wiki/Carnival_Sunshine,de,9070058
4873,http://www.wikidata.org/entity/Q185707,https://en.wikipedia.org/wiki/Carnival_Sunshine,en,9070058
4874,http://www.wikidata.org/entity/Q185707,https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B1%D9%86%D9%88%D8%A7%D9%84_%D8%B3%D8%A7%D9%86%D8%B4%D8%A7%DB%8C%D9%86,fa,9070058
4875,http://www.wikidata.org/entity/Q185707,https://fr.wikipedia.org/wiki/Carnival_Sunshine,fr,9070058
4876,http://www.wikidata.org/entity/Q185707,https://id.wikipedia.org/wiki/Carnival_Sunshine,id,9070058
4877,http://www.wikidata.org/entity/Q185707,https://it.wikipedia.org/wiki/Carnival_Sunshine,it,9070058
4878,http://www.wikidata.org/entity/Q185707,https://ja.wikipedia.org/wiki/%E3%82%AB%E3%83%BC%E3%83%8B%E3%83%90%E3%83%AB%E3%83%BB%E3%83%87%E3%82%B9%E3%83%86%E3%82%A3%E3%83%8B%E3%83%BC,ja,9070058
4879,http://www.wikidata.org/entity/Q185707,"https://nl.wikipedia.org/wiki/Carnival_Destiny_(schip,_1996)",nl,9070058
4880,http://www.wikidata.org/entity/Q185707,https://pt.wikipedia.org/wiki/Carnival_Sunshine,pt,9070058
4881,http://www.wikidata.org/entity/Q185707,https://ru.wikipedia.org/wiki/Carnival_Sunshine,ru,9070058
4882,http://www.wikidata.org/entity/Q186512,https://de.wikipedia.org/wiki/Rosalind_Franklin_(Schiff),de,9137997
4883,http://www.wikidata.org/entity/Q186512,https://fi.wikipedia.org/wiki/M/S_Finnclipper,fi,9137997
4884,http://www.wikidata.org/entity/Q186512,https://sv.wikipedia.org/wiki/M/S_Finnclipper,sv,9137997
4885,http://www.wikidata.org/entity/Q189577,https://de.wikipedia.org/wiki/Zenit_(Schiff),de,9313187
4886,http://www.wikidata.org/entity/Q189595,https://et.wikipedia.org/wiki/Zenith,et,8918136
4887,http://www.wikidata.org/entity/Q189595,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%E2%80%8C%D9%88%DB%8C_%D8%B3%D8%B1%D8%B3%D9%88,fa,8918136
4888,http://www.wikidata.org/entity/Q189595,https://fr.wikipedia.org/wiki/MV_Zenith,fr,8918136
4889,http://www.wikidata.org/entity/Q189595,https://ja.wikipedia.org/wiki/%E3%82%BC%E3%83%8B%E3%82%B9_(%E6%97%85%E5%AE%A2%E8%88%B9),ja,8918136
4890,http://www.wikidata.org/entity/Q189595,https://de.wikipedia.org/wiki/The_Zenith,de,8918136
4891,http://www.wikidata.org/entity/Q189595,https://en.wikipedia.org/wiki/MV_The_Zenith,en,8918136
4892,http://www.wikidata.org/entity/Q190542,https://ar.wikipedia.org/wiki/%D9%83%D9%88%D8%B3%D8%AA%D8%A7_%D9%83%D9%88%D9%86%D9%83%D9%88%D8%B1%D8%AF%D9%8A%D8%A7,ar,9320544
4893,http://www.wikidata.org/entity/Q190542,https://bg.wikipedia.org/wiki/%D0%9A%D0%BE%D1%81%D1%82%D0%B0_%D0%9A%D0%BE%D0%BD%D0%BA%D0%BE%D1%80%D0%B4%D0%B8%D1%8F,bg,9320544
4894,http://www.wikidata.org/entity/Q190542,https://ca.wikipedia.org/wiki/Costa_Concordia,ca,9320544
4895,http://www.wikidata.org/entity/Q190542,https://cs.wikipedia.org/wiki/Costa_Concordia,cs,9320544
4896,http://www.wikidata.org/entity/Q190542,https://cy.wikipedia.org/wiki/Costa_Concordia,cy,9320544
4897,http://www.wikidata.org/entity/Q190542,https://da.wikipedia.org/wiki/Costa_Concordia,da,9320544
4898,http://www.wikidata.org/entity/Q190542,https://de.wikipedia.org/wiki/Costa_Concordia,de,9320544
4899,http://www.wikidata.org/entity/Q190542,https://en.wikipedia.org/wiki/Costa_Concordia,en,9320544
4900,http://www.wikidata.org/entity/Q190542,https://eo.wikipedia.org/wiki/Costa_Concordia,eo,9320544
4901,http://www.wikidata.org/entity/Q190542,https://es.wikipedia.org/wiki/Costa_Concordia,es,9320544
4902,http://www.wikidata.org/entity/Q190542,https://et.wikipedia.org/wiki/Costa_Concordia,et,9320544
4903,http://www.wikidata.org/entity/Q190542,https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B3%D8%AA%D8%A7_%DA%A9%D9%86%DA%A9%D9%88%D8%B1%D8%AF%DB%8C%D8%A7,fa,9320544
4904,http://www.wikidata.org/entity/Q190542,https://fi.wikipedia.org/wiki/Costa_Concordia,fi,9320544
4905,http://www.wikidata.org/entity/Q190542,https://fo.wikipedia.org/wiki/Costa_Concordia,fo,9320544
4906,http://www.wikidata.org/entity/Q190542,https://fr.wikipedia.org/wiki/Costa_Concordia,fr,9320544
4907,http://www.wikidata.org/entity/Q190542,https://gl.wikipedia.org/wiki/Costa_Concordia,gl,9320544
4908,http://www.wikidata.org/entity/Q190542,https://he.wikipedia.org/wiki/%D7%A7%D7%95%D7%A1%D7%98%D7%94_%D7%A7%D7%95%D7%A0%D7%A7%D7%95%D7%A8%D7%93%D7%99%D7%94,he,9320544
4909,http://www.wikidata.org/entity/Q190542,https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A5%8B%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A4%BE_%E0%A4%95%E0%A4%82%E0%A4%95%E0%A5%8B%E0%A4%B0%E0%A5%8D%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE,hi,9320544
4910,http://www.wikidata.org/entity/Q190542,https://hu.wikipedia.org/wiki/Costa_Concordia,hu,9320544
4911,http://www.wikidata.org/entity/Q190542,https://id.wikipedia.org/wiki/Costa_Concordia,id,9320544
4912,http://www.wikidata.org/entity/Q190542,https://it.wikipedia.org/wiki/Costa_Concordia,it,9320544
4913,http://www.wikidata.org/entity/Q190542,https://ja.wikipedia.org/wiki/%E3%82%B3%E3%82%B9%E3%82%BF%E3%83%BB%E3%82%B3%E3%83%B3%E3%82%B3%E3%83%AB%E3%83%87%E3%82%A3%E3%82%A2,ja,9320544
4914,http://www.wikidata.org/entity/Q190542,https://kk.wikipedia.org/wiki/Costa_Concordia,kk,9320544
4915,http://www.wikidata.org/entity/Q190542,https://ko.wikipedia.org/wiki/%EC%BD%94%EC%8A%A4%ED%83%80_%EC%BD%98%EC%BD%94%EB%A5%B4%EB%94%94%EC%95%84,ko,9320544
4916,http://www.wikidata.org/entity/Q190542,https://lb.wikipedia.org/wiki/Costa_Concordia,lb,9320544
4917,http://www.wikidata.org/entity/Q190542,https://lt.wikipedia.org/wiki/Costa_Concordia,lt,9320544
4918,http://www.wikidata.org/entity/Q190542,https://ms.wikipedia.org/wiki/Costa_Concordia,ms,9320544
4919,http://www.wikidata.org/entity/Q190542,https://ne.wikipedia.org/wiki/%E0%A4%95%E0%A5%8B%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A4%BE_%E0%A4%95%E0%A4%82%E0%A4%95%E0%A5%8B%E0%A4%B0%E0%A5%8D%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE,ne,9320544
4920,http://www.wikidata.org/entity/Q190542,"https://nl.wikipedia.org/wiki/Costa_Concordia_(schip,_2006)",nl,9320544
4921,http://www.wikidata.org/entity/Q190542,https://no.wikipedia.org/wiki/%C2%ABCosta_Concordia%C2%BB,nb,9320544
4922,http://www.wikidata.org/entity/Q190542,https://pl.wikipedia.org/wiki/Costa_Concordia,pl,9320544
4923,http://www.wikidata.org/entity/Q190542,https://ps.wikipedia.org/wiki/%DA%A9%D9%88%D8%B3%D8%AA%D8%A7_%DA%A9%D9%88%D9%86%DA%A9%D9%88%D8%B1%D8%AF%D9%8A%D8%A7,ps,9320544
4924,http://www.wikidata.org/entity/Q190542,https://pt.wikipedia.org/wiki/Costa_Concordia,pt,9320544
4925,http://www.wikidata.org/entity/Q190542,https://ro.wikipedia.org/wiki/Costa_Concordia,ro,9320544
4926,http://www.wikidata.org/entity/Q190542,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%81%D1%82%D0%B0_%D0%9A%D0%BE%D0%BD%D0%BA%D0%BE%D1%80%D0%B4%D0%B8%D1%8F,ru,9320544
4927,http://www.wikidata.org/entity/Q190542,https://simple.wikipedia.org/wiki/Costa_Concordia,en-simple,9320544
4928,http://www.wikidata.org/entity/Q190542,https://sk.wikipedia.org/wiki/Costa_Concordia,sk,9320544
4929,http://www.wikidata.org/entity/Q190542,https://sr.wikipedia.org/wiki/%D0%9A%D0%BE%D1%81%D1%82%D0%B0_%D0%9A%D0%BE%D0%BD%D0%BA%D0%BE%D1%80%D0%B4%D0%B8%D1%98%D0%B0,sr,9320544
4930,http://www.wikidata.org/entity/Q190542,https://sv.wikipedia.org/wiki/M/S_Costa_Concordia,sv,9320544
4931,http://www.wikidata.org/entity/Q190542,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%8A%E0%AE%B8%E0%AF%8D%E0%AE%9F%E0%AE%BE_%E0%AE%95%E0%AF%8A%E0%AE%A9%E0%AF%8D%E0%AE%95%E0%AF%8B%E0%AE%B0%E0%AF%8D%E0%AE%9F%E0%AE%BF%E0%AE%AF%E0%AE%BE,ta,9320544
4932,http://www.wikidata.org/entity/Q190542,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D1%81%D1%82%D0%B0_%D0%9A%D0%BE%D0%BD%D0%BA%D0%BE%D1%80%D0%B4%D1%96%D1%8F,uk,9320544
4933,http://www.wikidata.org/entity/Q190542,https://vi.wikipedia.org/wiki/Costa_Concordia,vi,9320544
4934,http://www.wikidata.org/entity/Q190542,https://zh-yue.wikipedia.org/wiki/%E6%AD%8C%E8%A9%A9%E9%81%94%E5%8D%94%E5%92%8C%E8%99%9F,yue,9320544
4935,http://www.wikidata.org/entity/Q190542,https://zh.wikipedia.org/wiki/%E6%AD%8C%E8%A9%A9%E9%81%94%E5%8D%94%E5%92%8C%E8%99%9F,zh,9320544
4936,http://www.wikidata.org/entity/Q190542,https://tr.wikipedia.org/wiki/Costa_Concordia,tr,9320544
4937,http://www.wikidata.org/entity/Q190542,https://el.wikipedia.org/wiki/Costa_Concordia,el,9320544
4938,http://www.wikidata.org/entity/Q191888,https://af.wikipedia.org/wiki/RMS_Queen_Mary_2,af,9241061
4939,http://www.wikidata.org/entity/Q191888,https://ar.wikipedia.org/wiki/%D8%A2%D8%B1_%D8%A5%D9%85_%D8%A5%D8%B3_%D9%83%D9%88%D9%8A%D9%86_%D9%85%D8%A7%D8%B1%D9%8A_2,ar,9241061
4940,http://www.wikidata.org/entity/Q191888,https://bg.wikipedia.org/wiki/Queen_Mary_2,bg,9241061
4941,http://www.wikidata.org/entity/Q191888,https://cs.wikipedia.org/wiki/Queen_Mary_2,cs,9241061
4942,http://www.wikidata.org/entity/Q191888,https://da.wikipedia.org/wiki/Queen_Mary_2,da,9241061
4943,http://www.wikidata.org/entity/Q191888,https://de.wikipedia.org/wiki/Queen_Mary_2,de,9241061
4944,http://www.wikidata.org/entity/Q191888,https://el.wikipedia.org/wiki/RMS_Queen_Mary_2,el,9241061
4945,http://www.wikidata.org/entity/Q191888,https://eo.wikipedia.org/wiki/Queen_Mary_2,eo,9241061
4946,http://www.wikidata.org/entity/Q191888,https://es.wikipedia.org/wiki/RMS_Queen_Mary_2,es,9241061
4947,http://www.wikidata.org/entity/Q191888,https://et.wikipedia.org/wiki/Queen_Mary_2,et,9241061
4948,http://www.wikidata.org/entity/Q191888,https://fa.wikipedia.org/wiki/%D8%A2%D8%B1%D8%A7%D9%85%E2%80%8C%D8%A7%D8%B3_%DA%A9%D9%88%D8%A6%DB%8C%D9%86_%D9%85%D8%B1%DB%8C_%DB%B2,fa,9241061
4949,http://www.wikidata.org/entity/Q191888,https://af.wikipedia.org/wiki/RMS_Queen_Mary_2,af,9241061
4950,http://www.wikidata.org/entity/Q191888,https://ar.wikipedia.org/wiki/%D8%A2%D8%B1_%D8%A5%D9%85_%D8%A5%D8%B3_%D9%83%D9%88%D9%8A%D9%86_%D9%85%D8%A7%D8%B1%D9%8A_2,ar,9241061
4951,http://www.wikidata.org/entity/Q191888,https://bg.wikipedia.org/wiki/Queen_Mary_2,bg,9241061
4952,http://www.wikidata.org/entity/Q191888,https://cs.wikipedia.org/wiki/Queen_Mary_2,cs,9241061
4953,http://www.wikidata.org/entity/Q191888,https://da.wikipedia.org/wiki/Queen_Mary_2,da,9241061
4954,http://www.wikidata.org/entity/Q191888,https://de.wikipedia.org/wiki/Queen_Mary_2,de,9241061
4955,http://www.wikidata.org/entity/Q191888,https://el.wikipedia.org/wiki/RMS_Queen_Mary_2,el,9241061
4956,http://www.wikidata.org/entity/Q191888,https://eo.wikipedia.org/wiki/Queen_Mary_2,eo,9241061
4957,http://www.wikidata.org/entity/Q191888,https://es.wikipedia.org/wiki/RMS_Queen_Mary_2,es,9241061
4958,http://www.wikidata.org/entity/Q191888,https://et.wikipedia.org/wiki/Queen_Mary_2,et,9241061
4959,http://www.wikidata.org/entity/Q191888,https://fa.wikipedia.org/wiki/%D8%A2%D8%B1%D8%A7%D9%85%E2%80%8C%D8%A7%D8%B3_%DA%A9%D9%88%D8%A6%DB%8C%D9%86_%D9%85%D8%B1%DB%8C_%DB%B2,fa,9241061
4960,http://www.wikidata.org/entity/Q3801413,https://ru.wikipedia.org/wiki/Ionas,ru,8611659
4961,http://www.wikidata.org/entity/Q894716,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%D8%A8%D9%88%D8%AA%D9%86%DB%8C,fa,9485356
4962,http://www.wikidata.org/entity/Q894716,https://pt.wikipedia.org/wiki/SS_Bothnia,pt,9485356
4963,http://www.wikidata.org/entity/Q894716,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%D8%A8%D9%88%D8%AA%D9%86%DB%8C,fa,9485356
4964,http://www.wikidata.org/entity/Q894716,https://pt.wikipedia.org/wiki/SS_Bothnia,pt,9485356
4965,http://www.wikidata.org/entity/Q894750,https://de.wikipedia.org/wiki/Botnica,de,9165877
4966,http://www.wikidata.org/entity/Q894750,https://en.wikipedia.org/wiki/MSV_Botnica,en,9165877
4967,http://www.wikidata.org/entity/Q894750,https://et.wikipedia.org/wiki/Botnica,et,9165877
4968,http://www.wikidata.org/entity/Q894750,https://fi.wikipedia.org/wiki/J%C3%A4%C3%A4nmurtaja_Botnica,fi,9165877
4969,http://www.wikidata.org/entity/Q894750,https://ru.wikipedia.org/wiki/Botnica,ru,9165877
4970,http://www.wikidata.org/entity/Q895163,"https://de.wikipedia.org/wiki/Bounty_(Schiff,_1978)",de,1001049
4971,http://www.wikidata.org/entity/Q895163,https://en.wikipedia.org/wiki/Bounty_(1978_ship),en,1001049
4972,http://www.wikidata.org/entity/Q896683,https://de.wikipedia.org/wiki/Saga_Pearl_II,de,8000214
4973,http://www.wikidata.org/entity/Q896683,https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%DA%AF%D8%A7_%D9%BE%D8%B1%D9%84_%D8%AF%D9%88%D9%85,fa,8000214
4974,http://www.wikidata.org/entity/Q896683,https://no.wikipedia.org/wiki/MS_%C2%ABSaga_Pearl_II%C2%BB,nb,8000214
4975,http://www.wikidata.org/entity/Q896683,https://pl.wikipedia.org/wiki/MS_Quest_for_Adventure,pl,8000214
4976,http://www.wikidata.org/entity/Q896683,https://en.wikipedia.org/wiki/Pearl_II,en,8000214
4977,http://www.wikidata.org/entity/Q897158,https://de.wikipedia.org/wiki/Braemar_(Schiff),de,9000699
4978,http://www.wikidata.org/entity/Q897158,https://en.wikipedia.org/wiki/MS_Braemar,en,9000699
4979,http://www.wikidata.org/entity/Q897158,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%E2%80%8C%D8%A7%D8%B3_%D8%A8%D8%B1%D8%A7%D8%A6%D9%85%D8%A7%D8%B1,fa,9000699
4980,http://www.wikidata.org/entity/Q897158,https://ru.wikipedia.org/wiki/Braemar,ru,9000699
4981,http://www.wikidata.org/entity/Q897158,https://id.wikipedia.org/wiki/MS_Braemar,id,9000699
4982,http://www.wikidata.org/entity/Q897170,https://de.wikipedia.org/wiki/Braer,de,7377220
4983,http://www.wikidata.org/entity/Q897170,https://en.wikipedia.org/wiki/MV_Braer,en,7377220
4984,http://www.wikidata.org/entity/Q897170,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%E2%80%8C%D9%88%DB%8C_%D8%A8%D8%B1%DB%8C%D8%B1,fa,7377220
4985,http://www.wikidata.org/entity/Q897170,https://fr.wikipedia.org/wiki/Braer,fr,7377220
4986,http://www.wikidata.org/entity/Q897170,https://ru.wikipedia.org/wiki/MV_Braer,ru,7377220
4987,http://www.wikidata.org/entity/Q897681,https://en.wikipedia.org/wiki/MV_Senopati_Nusantara,en,6926866
4988,http://www.wikidata.org/entity/Q897681,https://fr.wikipedia.org/wiki/Senopati_Nusantara,fr,6926866
4989,http://www.wikidata.org/entity/Q897681,https://hu.wikipedia.org/wiki/Senopati_Nusantara,hu,6926866
4990,http://www.wikidata.org/entity/Q897681,https://id.wikipedia.org/wiki/Musibah_KM_Senopati_Nusantara,id,6926866
4991,http://www.wikidata.org/entity/Q897681,"https://nl.wikipedia.org/wiki/Senopati_Nusantara_(schip,_1969)",nl,6926866
4992,http://www.wikidata.org/entity/Q897681,https://sv.wikipedia.org/wiki/Senopati_Nusantara,sv,6926866
4993,http://www.wikidata.org/entity/Q899710,https://ar.wikipedia.org/wiki/%D8%B3%D9%81%D9%8A%D9%86%D8%A9_%D9%81%D9%8A%D9%83%D8%AA%D9%88%D8%B1%D9%8A%D8%A7,ar,9165308
4994,http://www.wikidata.org/entity/Q899710,https://ca.wikipedia.org/wiki/Nau_Victoria,ca,9165308
4995,http://www.wikidata.org/entity/Q899710,https://ceb.wikipedia.org/wiki/Victoria_(barko),ceb,9165308
4996,http://www.wikidata.org/entity/Q899710,https://cs.wikipedia.org/wiki/Victoria_(lo%C4%8F),cs,9165308
4997,http://www.wikidata.org/entity/Q899710,"https://de.wikipedia.org/wiki/Victoria_(Schiff,_1519)",de,9165308
4998,http://www.wikidata.org/entity/Q899710,https://en.wikipedia.org/wiki/Victoria_(ship),en,9165308
4999,http://www.wikidata.org/entity/Q899710,https://es.wikipedia.org/wiki/Victoria_(nao),es,9165308
5000,http://www.wikidata.org/entity/Q899710,https://eu.wikipedia.org/wiki/Victoria_(itsasontzia),eu,9165308
5001,http://www.wikidata.org/entity/Q899710,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%D8%AA%D9%88%D8%B1%DB%8C%D8%A7_(%DA%A9%D8%B4%D8%AA%DB%8C),fa,9165308
5002,http://www.wikidata.org/entity/Q899710,https://fr.wikipedia.org/wiki/Victoria_(bateau),fr,9165308
5003,http://www.wikidata.org/entity/Q899710,https://gl.wikipedia.org/wiki/Victoria_(nao),gl,9165308
5004,http://www.wikidata.org/entity/Q899710,https://hu.wikipedia.org/wiki/Victoria_(haj%C3%B3),hu,9165308
5005,http://www.wikidata.org/entity/Q899710,https://id.wikipedia.org/wiki/Victoria_(kapal),id,9165308
5006,http://www.wikidata.org/entity/Q899710,https://it.wikipedia.org/wiki/Victoria_(nave),it,9165308
5007,http://www.wikidata.org/entity/Q899710,https://ja.wikipedia.org/wiki/%E3%83%93%E3%82%AF%E3%83%88%E3%83%AA%E3%82%A2%E5%8F%B7,ja,9165308
5008,http://www.wikidata.org/entity/Q899710,https://ka.wikipedia.org/wiki/%E1%83%95%E1%83%98%E1%83%A5%E1%83%A2%E1%83%9D%E1%83%A0%E1%83%98%E1%83%90_(%E1%83%AE%E1%83%9D%E1%83%9B%E1%83%90%E1%83%9A%E1%83%93%E1%83%98),ka,9165308
5009,http://www.wikidata.org/entity/Q899710,"https://nl.wikipedia.org/wiki/Victoria_(schip,_1519)",nl,9165308
5010,http://www.wikidata.org/entity/Q899710,https://pl.wikipedia.org/wiki/Victoria_(1519),pl,9165308
5011,http://www.wikidata.org/entity/Q899710,https://pt.wikipedia.org/wiki/Victoria_(nau),pt,9165308
5012,http://www.wikidata.org/entity/Q899710,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%B8%D1%8F_(%D0%BA%D0%B0%D1%80%D0%B0%D0%BA%D0%BA%D0%B0),ru,9165308
5013,http://www.wikidata.org/entity/Q899710,https://sq.wikipedia.org/wiki/Victoria_(anije),sq,9165308
5014,http://www.wikidata.org/entity/Q899710,https://sv.wikipedia.org/wiki/Victoria_(spanskt_fartyg),sv,9165308
5015,http://www.wikidata.org/entity/Q899710,https://tl.wikipedia.org/wiki/Victoria_(barko),tl,9165308
5016,http://www.wikidata.org/entity/Q899710,"https://uk.wikipedia.org/wiki/Victoria_(%D0%BA%D0%B0%D1%80%D0%B0%D0%BA%D0%B0,_1519)",uk,9165308
5017,http://www.wikidata.org/entity/Q899710,https://zh.wikipedia.org/wiki/%E7%B6%AD%E5%A4%9A%E5%88%A9%E4%BA%9E%E8%99%9F,zh,9165308
5018,http://www.wikidata.org/entity/Q899710,https://ar.wikipedia.org/wiki/%D8%B3%D9%81%D9%8A%D9%86%D8%A9_%D9%81%D9%8A%D9%83%D8%AA%D9%88%D8%B1%D9%8A%D8%A7,ar,9165308
5019,http://www.wikidata.org/entity/Q899710,https://ca.wikipedia.org/wiki/Nau_Victoria,ca,9165308
5020,http://www.wikidata.org/entity/Q899710,https://ceb.wikipedia.org/wiki/Victoria_(barko),ceb,9165308
5021,http://www.wikidata.org/entity/Q899710,https://cs.wikipedia.org/wiki/Victoria_(lo%C4%8F),cs,9165308
5022,http://www.wikidata.org/entity/Q899710,"https://de.wikipedia.org/wiki/Victoria_(Schiff,_1519)",de,9165308
5023,http://www.wikidata.org/entity/Q899710,https://en.wikipedia.org/wiki/Victoria_(ship),en,9165308
5024,http://www.wikidata.org/entity/Q899710,https://es.wikipedia.org/wiki/Victoria_(nao),es,9165308
5025,http://www.wikidata.org/entity/Q899710,https://eu.wikipedia.org/wiki/Victoria_(itsasontzia),eu,9165308
5026,http://www.wikidata.org/entity/Q899710,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%D8%AA%D9%88%D8%B1%DB%8C%D8%A7_(%DA%A9%D8%B4%D8%AA%DB%8C),fa,9165308
5027,http://www.wikidata.org/entity/Q899710,https://fr.wikipedia.org/wiki/Victoria_(bateau),fr,9165308
5028,http://www.wikidata.org/entity/Q899710,https://gl.wikipedia.org/wiki/Victoria_(nao),gl,9165308
5029,http://www.wikidata.org/entity/Q899710,https://hu.wikipedia.org/wiki/Victoria_(haj%C3%B3),hu,9165308
5030,http://www.wikidata.org/entity/Q899710,https://id.wikipedia.org/wiki/Victoria_(kapal),id,9165308
5031,http://www.wikidata.org/entity/Q899710,https://it.wikipedia.org/wiki/Victoria_(nave),it,9165308
5032,http://www.wikidata.org/entity/Q899710,https://ja.wikipedia.org/wiki/%E3%83%93%E3%82%AF%E3%83%88%E3%83%AA%E3%82%A2%E5%8F%B7,ja,9165308
5033,http://www.wikidata.org/entity/Q899710,https://ka.wikipedia.org/wiki/%E1%83%95%E1%83%98%E1%83%A5%E1%83%A2%E1%83%9D%E1%83%A0%E1%83%98%E1%83%90_(%E1%83%AE%E1%83%9D%E1%83%9B%E1%83%90%E1%83%9A%E1%83%93%E1%83%98),ka,9165308
5034,http://www.wikidata.org/entity/Q899710,"https://nl.wikipedia.org/wiki/Victoria_(schip,_1519)",nl,9165308
5035,http://www.wikidata.org/entity/Q899710,https://pl.wikipedia.org/wiki/Victoria_(1519),pl,9165308
